motif	estimatedScale	MSE	optimizedScale	optimizedMSE	motifLength	numberOfKmers
NKX2-4	0.36300555892393155	1.7560505063927354	0.3930055589239315	0.0035268808708696316	8.0	198552
NKX2-5	0.3614790895582803	0.4953458853984615	0.3714790895582803	0.044973932252201775	7.0	198552
NKX2-8	0.327570461078274	2.8138722298259933	0.35757046107827395	0.01828080171133121	8.0	198552
NKX3-1	0.2802652606024508	13.274563353341218	0.3702652606024508	0.0481685898743004	7.0	198552
NKX3-2	0.36255173068609803	0.9379962188274205	0.38255173068609805	6.885454899026743e-06	8.0	198552
NKX6-1	0.24271281294648375	22.319993867922697	0.37271281294648373	0.03216618119064131	7.0	198552
NKX6-2	0.2250980022729683	24.621918289583274	0.3850980022729683	0.0395533606472336	6.0	198552
NKX6-3	0.2652079312568749	9.096713766840777	0.3252079312568749	6.258192958267784e-05	8.0	198552
NLP7	0.31852689863693245	4.261617415480905	0.35852689863693243	0.0012267259133048646	8.0	198552
NOTO	0.27321947005164965	13.623619878615402	0.3632194700516497	0.0029783093290265154	7.0	198552
NR1D1	0.2500241321057224	2.6559879979316623	0.2700241321057224	0.0029988496162697592	14.0	198552
NR1D2	0.25067404909783764	1.9172238465308595	0.27067404909783765	0.07306328302618771	15.0	198552
NR1H2::RXRA	0.25250498539815286	0.5213178752834576	0.26250498539815287	0.05625499945249477	17.0	198552
NR1H4	0.326553688386103	0.29226134825694455	0.336553688386103	0.0067781728481410616	10.0	198552
NR1H4::RXRA	0.2310459763258904	2.8273612222996922	0.25104597632589043	0.0004657110278371312	13.0	198552
NR1I2	0.2397923800731323	7.027579036161043	0.2797923800731323	0.10853002277523838	15.0	198552
NR1I3	0.3464777853542224	1.6804252474431423	0.3764777853542224	0.046085337560947195	8.0	198552
NR2C1	0.37655861232123566	3.5871741692989687	0.42655861232123565	0.03022903592115461	6.0	198552
NR2C2	0.3766099620736755	1.9905413689065439	0.4066099620736755	0.03080353241076165	6.0	198552
NR2F1	0.24525576812788408	2.383368230448079	0.2652557681278841	0.004035158717729195	13.0	198552
NR2F2	0.3723030601466315	0.038016477636602694	0.3723030601466315	0.038016477636602694	7.0	198552
NR2F6	0.1963975770809901	7.202303902682545	0.2263975770809901	0.04595730135364595	15.0	198552
NR3C1	0.22148271395778715	6.175395594416528	0.25148271395778715	0.005897313056361424	15.0	198552
NR3C2	0.22563314232498663	6.291200563226128	0.25563314232498663	0.0013792153213069752	15.0	198552
NR4A1	0.34277914126217945	0.7793698392662107	0.36277914126217947	0.028614291495334045	8.0	198552
NR4A2	0.3571813551530196	0.4445537465202813	0.3671813551530196	0.026086978717818936	8.0	198552
NR4A2::RXRA	0.23332275678468806	2.9903971759030887	0.2533227567846881	0.002686414480076545	13.0	198552
NR5A1	0.2906070151409044	0.9261448088560065	0.30060701514090443	0.07546653979866567	12.0	198552
NR6A1	0.2619455600629354	1.318105257268547	0.2819455600629354	0.13578748799986676	14.0	198552
NRF1	0.1943406348504325	19.08396125754651	0.26434063485043247	0.07957673439487918	11.0	198552
NRG1	0.27519227880014624	10.811281405166488	0.34519227880014625	0.02231535977947298	8.0	198552
NRL	0.316893575415144	0.8991918502724475	0.326893575415144	0.09293678972562926	12.0	198552
NSI1	0.3032501231123007	0.5435213166364882	0.3132501231123007	0.011193800084556746	10.0	198552
NTL8	0.3593498684181134	1.6890714809020306	0.38934986841811337	0.024895145969451082	8.0	198552
NTL9	0.2740334427444415	6.690342469049317	0.3240334427444415	0.047539165885189465	9.0	198552
NUC	0.32694910516651204	1.6072921603937371	0.34694910516651206	0.009621020660950334	12.0	198552
Nanog	0.3517750407590868	0.7792064180032802	0.3717750407590868	0.008346980147735548	7.0	198552
Neurod2	0.3546307648022259	0.7020391352726244	0.3746307648022259	0.03019230895103369	8.0	198552
Neurog1	0.29709531335727835	4.332390201880373	0.3370953133572783	0.018624620609340187	10.0	198552
Nfat5	0.3244864981542682	2.9227608044528877	0.35448649815426825	0.032609184786603435	8.0	198552
Nfatc1	0.40060690275426963	0.6718289192151111	0.42060690275426965	0.00013622527825867743	6.0	198552
Nfatc2	0.36490554335828224	0.6823545716788628	0.38490554335828225	0.021660610999128953	8.0	198552
Nfe2l2	0.3181585770491663	1.2239306637513854	0.3381585770491663	0.016225766140914966	11.0	198552
Nk-1	0.3650698815734076	3.4875238227508505	0.40506988157340756	0.022856542227504776	6.0	198552
Nk-3	0.1461818086344268	30.525321173943972	0.36618180863442684	2.4946754228625377e-05	6.0	198552
Nkx2-1	0.375827974441059	0.046818876719740055	0.375827974441059	0.046818876719740055	7.0	198552
Nkx2-5	0.3308500852833287	6.305937603290068	0.3908500852833287	0.04740339745423398	7.0	198552
Nkx3	0.17053107544862606	28.772356809527338	0.3805310754486261	0.018337399746573457	6.0	198552
Nkx3-1	0.3871935454327388	0.5582481737074886	0.40719354543273883	0.015551546579928216	7.0	198552
Nkx3-2	0.3483481677262966	1.43920204702472	0.36834816772629664	0.030103575976690795	10.0	198552
Nobox	0.21686863165691056	27.694799930358446	0.38686863165691054	0.037455435629415806	6.0	198552
Noto	0.2658603596241678	16.759047716539246	0.36586035962416785	0.020088090349627125	6.0	198552
Npas2	0.3341452840368948	1.1751717787652833	0.3541452840368948	0.00032442298408596803	8.0	198552
Npas4	0.37167655200216	1.0910371840803765	0.39167655200216	0.02063729110694322	7.0	198552
Nr1H2	0.39934519369062904	0.010145597458802683	0.39934519369062904	0.010145597458802683	6.0	198552
Nr1H4	0.38959665585013686	0.03617054176584678	0.38959665585013686	0.03617054176584678	6.0	198552
Nr1h3	0.39131166529814176	0.926469843921701	0.4113116652981418	0.0038156319155231164	6.0	198552
Nr1h3::Rxra	0.2443115727408885	5.884875076824105	0.27431157274088847	0.09786268629393138	16.0	198552
Nr2F6	0.2586848416082707	0.35280956844112116	0.2686848416082707	0.059682615347505415	15.0	198552
Nr2e1	0.2831631060712885	8.025686373712915	0.33316310607128846	0.02318361805407825	9.0	198552
Nr2e3	0.32881788510103416	1.449444510837686	0.3588178851010342	0.012784824847760652	6.0	198552
Nr2f6	0.25553914582103887	1.4598152182200592	0.2655391458210389	0.14991960983275146	13.0	198552
Nr5A2	0.3360988866400757	0.5277272057892802	0.3460988866400757	0.028858767118508773	9.0	198552
Nr5a2	0.27260425026763174	4.649649206399305	0.3026042502676317	0.03908117122571955	15.0	198552
Nrf1	0.1953203224894799	19.084448492536332	0.2553203224894799	0.04188783321067052	12.0	198552
O11	0.322790088148775	2.083727237111693	0.352790088148775	0.0009649840579511165	6.0	198552
O2	0.2766820655071689	1.9774016146119426	0.2966820655071689	0.006149285744455432	12.0	198552
OAF1	0.2890937387807916	11.622293702991152	0.3590937387807916	0.003925951840142565	8.0	198552
OJ1581_H09.2	0.22872810508893993	15.279308393853798	0.30872810508893994	0.021958641109664258	6.0	198552
OLIG1	0.27783435908511495	3.5148231962170837	0.3078343590851149	0.0049893551835077325	10.0	198552
OLIG2	0.29017924544488305	4.17828839551465	0.33017924544488303	0.08875199237756645	10.0	198552
OLIG3	0.2817856859894534	4.503919009364694	0.31178568598945344	0.09290234709162291	10.0	198552
ONECUT1	0.29505556538828803	7.723653586883126	0.345055565388288	0.03712954218451465	9.0	198552
ONECUT2	0.31199730592717617	3.2288464596474844	0.34199730592717614	0.04487862518336953	8.0	198552
ONECUT3	0.26933696869798396	9.437690238649969	0.31933696869798395	0.05107517090797255	12.0	198552
OPI1	0.3950424715671807	0.9894138201806064	0.4150424715671807	0.0173995833725435	5.0	198552
OS02G0104500	0.3551984667204297	4.169651721284909	0.4051984667204297	0.00841869420446602	6.0	198552
OS04G0486400	0.4132981892517667	0.5411987539521265	0.4332981892517667	0.00060584121405641	5.0	198552
OSR1	0.31777595105548945	2.982122938723252	0.3477759510554894	0.013421103484141205	8.0	198552
OSR2	0.36069271174676104	0.3058843538951364	0.37069271174676105	0.0020861416684603037	8.0	198552
OTX1	0.35344019235684765	4.087118489723048	0.40344019235684764	0.008868442401465268	6.0	198552
OTX2	0.3580900084072697	1.5496918379920694	0.3880900084072697	0.02506248184770078	7.0	198552
OVOL1	0.33184739890283926	0.23077285021019295	0.3418473989028393	0.021779649234572825	10.0	198552
OVOL2	0.35744878383134887	0.7262670164097828	0.3774487838313489	0.014975060144000346	7.0	198552
OdsH	0.23380750337033412	26.576231910821583	0.36380750337033413	0.0063131890887802	7.0	198552
Olig2	0.27298381784375364	6.338139759074229	0.3129838178437536	0.05206948831510051	6.0	198552
Optix	0.4092070423851975	6.145457970471008	0.4792070423851975	0.008851846367310602	5.0	198552
OsCCA1	0.33270052591465415	5.040681719053718	0.38270052591465414	0.00023869750981049954	7.0	198552
OsEIL3	0.36578243451311715	1.9087846727858926	0.3957824345131171	0.00013314386960679283	8.0	198552
OsERF104	0.32902497218703214	5.778340797517479	0.38902497218703214	0.03521747223650308	5.0	198552
OsFBH1	0.3460617932966131	0.002153809177617966	0.3460617932966131	0.002153809177617966	7.0	198552
OsI_08196	0.2377840039673539	17.48484913788166	0.3177840039673539	0.07030451518070978	8.0	198552
OsMSL08	0.36788900068402314	2.240645978412489	0.4078890006840231	0.01828882662676633	6.0	198552
OsRR22	0.34014120040837276	0.6941136423466447	0.35014120040837277	0.07372972425012182	9.0	198552
OsTCP7	0.22870668524110513	16.956466307905128	0.3187066852411051	0.05485802181389398	6.0	198552
OsTRBF3	0.41712604567555067	0.22042060428020496	0.4271260456755507	0.0013609139286570118	7.0	198552
OsbZIP42	0.3005312074398737	0.7726895828718944	0.3105312074398737	0.06385698216766572	10.0	198552
OsbZIP69	0.27152837575335503	2.2294793144793794	0.29152837575335505	0.0058314700383964605	12.0	198552
OsbZIP77	0.2866386566384562	0.943385979110004	0.29663865663845623	0.08593497257844993	12.0	198552
Otp	0.11199669960705767	30.218816442053008	0.3319966996070577	0.06845897944750065	7.0	198552
Otx	0.3194715046176875	2.6038905745039553	0.3494715046176875	1.8529609886176163e-05	8.0	198552
P0510F09.23	0.4156166128196098	0.17079375023856283	0.42561661281960983	0.00034158105947800177	7.0	198552
PAX1	0.23216133871305406	2.8507123333767113	0.2521613387130541	0.003091022860279531	16.0	198552
PAX2	0.21164327389601995	6.425898711918755	0.24164327389601994	0.013567097941907887	16.0	198552
PAX3	0.266718797251782	1.53429970692184	0.286718797251782	0.09383626448450742	14.0	198552
PAX4	0.2392785852342455	23.14410387694572	0.3592785852342455	0.016240133685494693	8.0	198552
PAX5	0.280883733909439	6.730070590830189	0.330883733909439	0.002970663793242073	8.0	198552
PAX6	0.2594946104301564	1.8329989079980125	0.27949461043015644	0.02144381165999569	14.0	198552
PAX7	0.16170682668064776	29.0028413298589	0.2717068266806478	0.07645005183765949	10.0	198552
PAX8	0.21023061829522552	7.064259325684031	0.24023061829522552	0.000944262535120973	16.0	198552
PAX9	0.22690906171369854	3.241980064038375	0.24690906171369853	0.005414680127163853	16.0	198552
PBF	0.40825492380131145	6.878184787977439	0.4982549238013114	0.0067138741592417455	5.0	198552
PBX1	0.35592921057556304	0.5998331966039255	0.36592921057556305	0.06837689715141869	9.0	198552
PBX2	0.2522662944775629	15.964013739364596	0.3322662944775629	0.006346235579806626	9.0	198552
PBX3	0.29707580896944463	1.3524870657458494	0.31707580896944465	0.006579099550000731	11.0	198552
PC-MYB1	0.335595534329011	0.7668999661224526	0.35559553432901103	0.061562524280699055	9.0	198552
PDR1	0.22965259504745691	6.1643266688425475	0.2696525950474569	0.13630495879102336	10.0	198552
PDR3	0.19501516508215783	24.88962966036867	0.26501516508215783	0.10639226404049221	8.0	198552
PDR8	0.3762347010839095	0.4269083093084522	0.3862347010839095	0.025569593647105662	7.0	198552
PDX1	0.26055489184856656	17.592347850411286	0.37055489184856655	0.013245634392185077	6.0	198552
PGR	0.2519948401264382	8.19744890006207	0.3019948401264382	0.04182476323987964	9.0	198552
PHD1	0.307532962336116	7.479407128346457	0.367532962336116	0.010801140999061274	6.0	198552
PHL1	0.2909940442865075	4.114387059876842	0.32099404428650746	0.04355511671608029	12.0	198552
PHL11	0.23367602545343805	12.35521415314834	0.29367602545343807	0.039131446473394865	10.0	198552
PHL12	0.2480306575079237	7.940630632597642	0.28803065750792367	0.02857044377874518	12.0	198552
PHL2	0.3921870156298638	0.24693247573673277	0.4021870156298638	0.0036001347943617943	7.0	198552
PHL4	0.2874900987191432	6.244078083996482	0.3274900987191432	0.032575910471744254	10.0	198552
PHL7	0.2889681386411516	4.863814025084978	0.3189681386411516	0.08655876318313081	13.0	198552
PHO4	0.24537784149686911	3.3593956588465685	0.2753778414968691	0.07089130107613394	8.0	198552
PHOX2A	0.1431389186748511	28.908447879171206	0.2931389186748511	0.08617819322315577	11.0	198552
PHOX2B	0.14475467854951188	31.41788714678706	0.28475467854951186	0.01647405703279822	12.0	198552
PHYPADRAFT_140773	0.43693322883541674	1.2773834718639399	0.4769332288354167	0.016762174505614364	4.0	198552
PHYPADRAFT_143875	0.28387778909832023	2.2779351224687243	0.3138777890983202	0.055375765695805795	6.0	198552
PHYPADRAFT_153324	0.42288197021609825	3.442193012994028	0.48288197021609824	0.030033013963990534	5.0	198552
PHYPADRAFT_173530	0.33379956501373853	1.6083309805163983	0.35379956501373855	0.028321437129448984	8.0	198552
PHYPADRAFT_182268	0.32988856120434235	4.012161778065592	0.3698885612043423	5.375333873879179e-06	7.0	198552
PHYPADRAFT_28324	0.3257378635329673	2.2324152572034643	0.3557378635329673	0.020292873314063622	8.0	198552
PHYPADRAFT_38837	0.4725925605479003	1.3648798967178986	0.5125925605479003	0.0012501974630218392	4.0	198552
PHYPADRAFT_48267	0.31801615299991043	5.864436858179805	0.3680161529999104	0.002234067554419702	7.0	198552
PHYPADRAFT_64121	0.3585834871220571	0.7236806404230052	0.37858348712205714	0.029485009792084554	8.0	198552
PHYPADRAFT_72483	0.2281596993568732	6.176302904413843	0.26815969935687317	0.0223654192585965	6.0	198552
PHYPA_008731	0.31801615299991043	5.864436858179805	0.3680161529999104	0.002234067554419702	7.0	198552
PHYPA_011264	0.3257378635329673	2.2324152572034643	0.3557378635329673	0.020292873314063622	8.0	198552
PI	0.26005285035284464	7.822739858136243	0.3000528503528446	0.035418640519757655	14.0	198552
PIF1	0.3376707105041829	1.7656230015816305	0.3676707105041829	0.011359304351837456	6.0	198552
PIF3	0.3271406055327656	3.4731478141189993	0.36714060553276556	0.017505766365200803	7.0	198552
PIF4	0.30918711209849054	2.7361244304748094	0.3391871120984905	0.007418935467990569	8.0	198552
PIF5	0.32085768786868163	0.9187171835533582	0.34085768786868165	0.011468036956421863	8.0	198552
PITX1	0.3542204065410429	2.688306152498604	0.3942204065410429	0.01247912134417428	6.0	198552
PITX2	0.35472804867929336	0.6167745870535528	0.3747280486792934	0.052141270729395436	8.0	198552
PITX3	0.3403318782352771	5.986866870940101	0.4003318782352771	0.0022663207692168266	6.0	198552
PK00315.1	0.3335307640136964	2.048943574990412	0.36353076401369644	0.017823616129799002	8.0	198552
PK01144.1	0.392676043774429	7.351581941391005	0.48267604377442896	0.024393020812784376	4.0	198552
PK01630.1	0.29213193734821424	2.0802474918451104	0.3221319373482142	0.07069198960662165	7.0	198552
PK02532.1	0.30158431822501747	8.192271625819556	0.35158431822501746	0.005142714413801188	8.0	198552
PK03576.1	0.28661142880933793	2.3268235973817895	0.3166114288093379	0.02229566325679207	7.0	198552
PK03929.1	0.42646282992044454	2.395681782863921	0.4664628299204445	0.02571357521819155	5.0	198552
PK05432.1	0.417790247637485	1.43921606502027	0.447790247637485	0.00024892749754559606	6.0	198552
PK05451.1	0.2924874630686106	1.753165644144747	0.31248746306861064	0.032507261270193995	8.0	198552
PK06182.1	0.35356067098519944	0.9050831399761611	0.37356067098519946	0.003667486339358425	8.0	198552
PK06517.1	0.2792180431181104	3.658399098234434	0.3092180431181104	0.07560071385958743	7.0	198552
PK06791.1	0.3916381010917936	1.1130732876499994	0.42163810109179356	0.04401613016179155	6.0	198552
PK07031.1	0.43111139490806033	1.9896860854561842	0.4711113949080603	0.020613556862873215	4.0	198552
PK07402.1	0.2999016217556117	16.219303418211435	0.3999016217556117	0.01779107640574685	6.0	198552
PK07858.1	0.27732239504577977	3.998330482956376	0.31732239504577975	0.04026221239559205	7.0	198552
PK08602.1	0.29142893882493753	6.263448552299889	0.3414289388249375	0.05624816466639686	8.0	198552
PK09021.1	0.3320982330619568	0.011039615248493395	0.3320982330619568	0.011039615248493395	8.0	198552
PK10344.1	0.31634653285045555	1.0873286500355368	0.33634653285045557	0.007661624646650015	8.0	198552
PK10955.1	0.4127775598436739	2.136419991699518	0.4527775598436739	0.013873256755637347	5.0	198552
PK15337.1	0.4030130729288836	5.767823113464582	0.4830130729288836	0.0024218912591929256	4.0	198552
PK16335.1	0.3897901628604246	0.5161785931314221	0.40979016286042463	0.03773143190395696	8.0	198552
PK16340.1	0.4425323572487358	4.358038861711642	0.5125323572487358	0.0036888953058540398	4.0	198552
PK17878.1	0.24103112098979937	16.20827272235015	0.32103112098979936	0.005122974770204349	8.0	198552
PK18009.1	0.35167829893386676	3.69928354346553	0.39167829893386674	0.027820793153581578	7.0	198552
PK18401.1	0.32922381527047617	1.8539936473495713	0.3492238152704762	0.07268748902543028	8.0	198552
PK18474.1	0.28660369127751356	2.2968324844121217	0.31660369127751353	0.025327144824614303	7.0	198552
PK19363.1	0.22703600925872924	23.11635142392898	0.34703600925872924	0.06729723716544879	8.0	198552
PK19717.1	0.216634768274597	16.57736608112923	0.286634768274597	0.0026871561983634108	9.0	198552
PK20225.1	0.3370921078055427	0.8384321154164355	0.35709210780554274	0.0030594783782160358	6.0	198552
PK20317.1	0.4188494187265598	3.6548256685306995	0.4788494187265598	1.6864543743321073e-05	5.0	198552
PK20392.1	0.18764195904033015	30.67357573601401	0.38764195904033016	0.04716912277312933	6.0	198552
PK20555.1	0.4457584075893821	2.3194246487301764	0.4957584075893821	0.02047770069333924	5.0	198552
PK21166.1	0.34586125739939966	3.208334157351047	0.38586125739939964	0.013275542197192649	8.0	198552
PK21687.1	0.34353977482001735	1.1592236952352017	0.36353977482001737	0.002801999089480909	7.0	198552
PK22320.1	0.3706232106829984	0.5082268973204439	0.39062321068299843	0.03791823164610806	6.0	198552
PK23009.1	0.3817739392647302	4.584096564490748	0.4417739392647302	0.0011938442530714027	5.0	198552
PK23763.1	0.43874006523676684	2.118788740328602	0.4787400652367668	0.023499732384890667	5.0	198552
PK23829.1	0.37660565921667694	1.0410453789826366	0.39660565921667695	0.014997865111949112	7.0	198552
PK23964.1	0.35794037780173465	0.3474070350948063	0.36794037780173466	0.00966449744339801	7.0	198552
PK24205.1	0.32574448519547167	4.177472619007153	0.36574448519547165	0.00040799789643800277	8.0	198552
PK24580.1	0.1758790070149829	31.478707032138637	0.30587900701498294	0.002699336107775235	7.0	198552
PK24978.1	0.34698291951893895	4.6865082992693345	0.39698291951893894	0.0009052835589460304	7.0	198552
PK25870.1	0.395358112620083	0.46128668576461684	0.41535811262008304	0.024883570604337917	7.0	198552
PK26523.1	0.40086275305165553	2.173044584986711	0.4408627530516555	0.00019165430105503353	5.0	198552
PK27109.1	0.2978100048658088	3.02959273533593	0.3278100048658088	0.010532611962705395	8.0	198552
PK27149.1	0.31642935814028644	1.901435133760158	0.3464293581402864	0.05144039706214278	8.0	198552
PK28565.1	0.3403611547776385	1.405198922477033	0.3603611547776385	0.04181427331465218	8.0	198552
PKNOX1	0.31013120493063046	1.3422031948668995	0.3301312049306305	0.002967708894770691	10.0	198552
PKNOX2	0.26751292426621687	1.6367669169138894	0.2875129242662169	0.05535200126919882	12.0	198552
PLAG1	0.23408836009953038	6.721424988093156	0.2640883600995304	0.1380735286312077	14.0	198552
PLAGL2	0.14592681089531032	28.741792013130823	0.26592681089531034	0.023719168008268936	8.0	198552
PLT1	0.23085189646386625	5.592612079602245	0.26085189646386625	0.0013240647862203122	16.0	198552
POPTR_0002s00440g	0.38708580437073914	0.6854248704667865	0.40708580437073916	2.3742922272199926e-05	6.0	198552
POU1F1	0.24737388420572226	14.065617693448486	0.30737388420572226	0.004855357340734508	14.0	198552
POU2F1	0.29360823067967184	11.226180393855985	0.36360823067967185	0.039278351060712126	9.0	198552
POU2F1::SOX2	0.2284650186100882	10.981279550429338	0.2784650186100882	0.03797430737751059	17.0	198552
POU2F2	0.26479237872707306	12.078017759177378	0.32479237872707306	0.02171023109077032	13.0	198552
POU2F3	0.30140556334384666	10.284636188780922	0.37140556334384667	0.0035797701935132552	9.0	198552
POU3F1	0.2868587032834799	11.738796831646063	0.3568587032834799	0.013528370989825666	10.0	198552
POU3F2	0.2654832515450257	14.477822721614936	0.33548325154502573	0.007054584854209355	12.0	198552
POU3F3	0.25267255950213025	15.575257187193442	0.32267255950213025	0.08819015066621319	13.0	198552
POU3F4	0.3159506368993719	6.395700148402768	0.3659506368993719	0.0025763870212333825	9.0	198552
POU4F1	0.2154566810171595	21.269538951706565	0.3054566810171595	0.039766311668935024	12.0	198552
POU4F2	0.22895983886016802	16.17086704361322	0.298959838860168	0.06130259457748213	15.0	198552
POU4F3	0.2174281730220956	22.372619723834504	0.3074281730220956	0.059089903136374286	12.0	198552
POU5F1	0.32318018389789716	7.393046814630392	0.38318018389789715	0.0029969169694457863	7.0	198552
POU5F1B	0.28477515045910057	13.066423403658805	0.3647751504591006	0.05165749119889806	9.0	198552
POU6F1	0.3362264222847674	4.003676746435868	0.3762264222847674	0.039272363150508145	7.0	198552
POU6F2	0.269341669597668	13.379965404108011	0.349341669597668	0.05904182312025272	9.0	198552
PPARA::RXRA	0.23731302248649822	2.788433479212854	0.25731302248649823	0.0004680084960422755	17.0	198552
PPARD	0.24727922181941067	2.591438981392872	0.26727922181941066	0.003036629776692994	14.0	198552
PPARG	0.24616282246838794	3.765796787856479	0.26616282246838796	0.13548411786603626	19.0	198552
PPARG::RXRA	0.23500653708063096	4.164229540444629	0.255006537080631	0.13817283634092686	17.0	198552
PRDM1	0.3924953482571567	0.12233254784847411	0.4024953482571567	0.012444839275791894	7.0	198552
PRDM4	0.3768049028940858	0.17898987147045226	0.3868049028940858	0.005016554452517673	8.0	198552
PRDM9	0.18918121238562813	16.606252683369835	0.23918121238562812	0.0016073285689628004	20.0	198552
PROP1	0.0909122494696256	28.76637377522378	0.3109122494696256	1.2162916291449093e-06	11.0	198552
PROX1	0.24707977663688965	2.861407003458774	0.26707977663688964	0.025178060742415936	12.0	198552
PRRX1	0.1987186758651579	28.682678311105963	0.40871867586515787	0.012289472816146027	6.0	198552
PRRX2	0.1903488713832469	26.93696894430013	0.3303488713832469	0.054142144490352845	7.0	198552
PRUPE_ppa000682mg	0.38611740223999125	6.5716191363370475	0.45611740223999125	0.028092147939554203	6.0	198552
Pax2	0.3464144548025975	1.0374463284512463	0.36641445480259754	0.002463191510750945	7.0	198552
Pax2-5-8-a	0.29957287589520537	0.910324179759133	0.3195728758952054	0.04626607659334102	8.0	198552
Pax3-7-like	0.27315610414507935	14.510646844696526	0.3631561041450794	0.044209606573058606	6.0	198552
Pax4	0.20680145364290908	20.23646078400941	0.2768014536429091	0.04674022621413528	30.0	198552
Pax5	0.2447947598585829	7.2969327823775885	0.2847947598585829	0.15450559899379654	20.0	198552
Pax6	0.20349328238875264	26.40886888598765	0.36349328238875267	0.00432960652632427	6.0	198552
Pax7	0.18094899295565747	27.48620382253923	0.29094899295565746	0.02051019312743598	10.0	198552
Pdp1	0.26831997808337255	11.775981655433078	0.33831997808337255	0.011845827096961165	8.0	198552
Pdx1	0.28286526616013763	15.378196838708066	0.4028652661601376	0.022188175739074036	6.0	198552
Pgr	0.21863880667740848	6.579497418037204	0.24863880667740848	0.0005895320485774663	17.0	198552
Phox2b	0.15547726889514232	29.023931261009086	0.27547726889514235	0.07303705885008575	11.0	198552
Pitx1	0.30033539248869867	9.610565248868191	0.3703353924886987	0.015638208590505267	8.0	198552
Plagl1	0.2532240921479017	13.112901976004386	0.3232240921479017	0.054990806663660755	8.0	198552
Pou2f3	0.2547872200998561	14.281698552502741	0.3247872200998561	0.0247368149527923	16.0	198552
Pou5f1::Sox2	0.26501808293619167	9.41959178488277	0.31501808293619166	0.006701179045467688	15.0	198552
Poxm	0.2556259091316217	0.6393873179623991	0.2656259091316217	0.0008505400935576952	15.0	198552
PpDof6	0.46685385182748207	1.984867369148918	0.5168538518274821	0.0002312140555257797	4.0	198552
Ppara	0.38357950601843155	0.06533788698530613	0.39357950601843156	0.05028390019123065	7.0	198552
Pparg::Rxra	0.25300698710527564	3.694937279584724	0.2830069871052756	0.036727962946889646	13.0	198552
Prdm14	0.3552309079736278	0.08482260666580718	0.3652309079736278	0.05861402344675986	8.0	198552
Prdm15	0.29974682390533647	1.7737719853566838	0.3197468239053365	0.005790854366877026	11.0	198552
Prdm4	0.3125451790831947	0.9717335816311062	0.3325451790831947	0.09836411834664432	11.0	198552
Prdm5	0.3191679502693696	0.5568087407639649	0.3291679502693696	0.0183780943796116	11.0	198552
Prop	0.1298814249051568	27.633663892335033	0.35988142490515684	1.587296862275396e-06	6.0	198552
Prrx2	0.20132141751249952	29.58103463145007	0.37132141751249953	0.030943006896199134	8.0	198552
Ptf1A	0.33667143930790927	2.2165006564207195	0.36667143930790924	0.007209566049371939	8.0	198552
Ptf1a	0.3249298985079405	1.7825157067473114	0.34492989850794054	0.05749262312140647	9.0	198552
Ptx1	0.3523029185392456	4.989051685270489	0.4023029185392456	0.03837649516617541	7.0	198552
RAMOSA1	0.22509573914021663	13.41475192357822	0.28509573914021663	0.0002543016464828703	14.0	198552
RAP1	0.2961744056807515	2.1977106650048244	0.3161744056807515	0.02719930314087877	12.0	198552
RAP2-1	0.29766711286582603	6.581334651143644	0.347667112865826	0.0007301487417559272	8.0	198552
RAP2-10	0.35318911939775527	0.3193375861292607	0.3631891193977553	0.0026720861010773845	7.0	198552
RAP2-11	0.1953566434576079	23.128980575872017	0.2953566434576079	0.1081610968548408	11.0	198552
RAP2-12	0.21478739179015446	19.822492637491997	0.29478739179015445	5.893509781236518e-06	11.0	198552
RAP2-3	0.22199008855288813	20.081887836790795	0.3119900885528881	0.07407889489658445	8.0	198552
RAP2-4	0.29068686827616197	7.125334907820341	0.34068686827616196	0.019420374509067917	8.0	198552
RAP2-6	0.17682671850067883	24.238887695794652	0.26682671850067885	0.05575665990232696	15.0	198552
RAP2-7	0.3298486316120683	3.6002198554539433	0.36984863161206827	0.03659171220086179	8.0	198552
RAP2-9	0.30074470388718044	6.273895315352098	0.3407447038871804	0.0645929299477497	9.0	198552
RARA	0.22939365217586585	4.836707215865023	0.25939365217586585	0.0823112838519616	17.0	198552
RARA::RXRA	0.24425660298177604	5.817729256189976	0.274256602981776	0.04036862043813182	17.0	198552
RARA::RXRG	0.23290130903274098	5.422018309551735	0.262901309032741	0.04364132000657917	17.0	198552
RARB	0.24425697813000555	2.438163854897995	0.26425697813000554	0.0015311032173699437	13.0	198552
RARG	0.24808157660546343	2.6582623434874155	0.26808157660546345	2.7452112087054913e-05	13.0	198552
RAV1	0.3926830465742774	1.8323648324634945	0.42268304657427735	0.027357582784329	6.0	198552
RAV2	0.3691042386207874	0.07642195188403277	0.3791042386207874	0.056455031673185364	8.0	198552
RAX	0.17475256671692416	31.167269399690433	0.39475256671692416	0.002852800879563412	6.0	198552
RAX2	0.1861139656022884	27.781257076563758	0.3761139656022884	0.0008815420114095922	6.0	198552
RAX3	0.2635159720516969	4.940454594280577	0.2935159720516969	0.09729168775753452	12.0	198552
RBPJ	0.4152088052221358	0.17419155385052743	0.42520880522213583	0.0003229083044779643	6.0	198552
RDR1	0.35958403799125477	1.2512067633086947	0.3795840379912548	0.040900254293023464	7.0	198552
RDS2	0.35664622352839714	2.3823250162851184	0.3966462235283971	0.00023695219707767863	6.0	198552
